date,location,replican,event,before event,after event,count,coef,per 100,label
2016-07-05,VNX,"('2016-07-05', 'VNX2')",True,False,False,0.0,250,0.0,Bioindicator
2016-07-12,VNX,"('2016-07-12', 'VNX2')",True,False,False,2.0,25,50.0,Bioindicator
2016-07-19,VNX,"('2016-07-19', 'VNX2')",False,False,True,11.0,25,275.0,Bioindicator
2016-06-21,VNX,"('2016-06-21', 'VNX2')",False,True,False,0.0,100,0.0,Bioindicator
2016-06-28,VNX,"('2016-06-28', 'VNX2')",False,True,False,0.0,25,0.0,Bioindicator
2016-07-26,VNX,"('2016-07-26', 'VNX2')",False,False,True,0.0,25,0.0,Bioindicator
2016-08-09,VNX,"('2016-08-09', 'VNX2')",False,False,True,13.0,25,325.0,Bioindicator
2016-08-02,VNX,"('2016-08-02', 'VNX2')",False,False,True,2.0,25,50.0,Bioindicator
2016-07-05,MRD,"('2016-07-05', 'MRD2')",True,False,False,1.0,250,250.0,Coliform
2016-07-12,MRD,"('2016-07-12', 'MRD2')",True,False,False,3.0,25,75.0,Coliform
2016-07-19,MRD,"('2016-07-19', 'MRD2')",False,False,True,7.0,25,175.0,Coliform
2016-06-21,MRD,"('2016-06-21', 'MRD2')",False,True,False,2.0,100,200.0,Coliform
2016-06-28,MRD,"('2016-06-28', 'MRD2')",False,True,False,0.0,25,0.0,Coliform
2016-07-26,MRD,"('2016-07-26', 'MRD2')",False,False,True,0.0,25,0.0,Coliform
2016-08-02,MRD,"('2016-08-02', 'MRD2')",False,False,True,1.0,25,25.0,Coliform
2016-08-09,MRD,"('2016-08-09', 'MRD2')",False,False,True,0.0,25,0.0,Coliform
2016-07-05,SVT,"('2016-07-05', 'SVT2')",True,False,False,0.0,250,0.0,Coliform
2016-07-12,SVT,"('2016-07-12', 'SVT2')",True,False,False,26.0,25,650.0,Coliform
2016-07-19,SVT,"('2016-07-19', 'SVT2')",False,False,True,0.0,25,0.0,Coliform
2016-06-21,SVT,"('2016-06-21', 'SVT2')",False,True,False,0.0,100,0.0,Coliform
2016-06-28,SVT,"('2016-06-28', 'SVT2')",False,True,False,1.0,25,25.0,Coliform
2016-07-26,SVT,"('2016-07-26', 'SVT2')",False,False,True,0.0,25,0.0,Coliform
2016-08-02,SVT,"('2016-08-02', 'SVT2')",False,False,True,0.0,25,0.0,Coliform
2016-08-09,SVT,"('2016-08-09', 'SVT2')",False,False,True,1.0,25,25.0,Coliform
2016-07-05,VNX,"('2016-07-05', 'VNX2')",True,False,False,0.0,250,0.0,Coliform
2016-07-12,VNX,"('2016-07-12', 'VNX2')",True,False,False,0.0,25,0.0,Coliform
2016-07-19,VNX,"('2016-07-19', 'VNX2')",False,False,True,7.0,25,175.0,Coliform
2016-06-21,VNX,"('2016-06-21', 'VNX2')",False,True,False,0.0,100,0.0,Coliform
2016-06-28,VNX,"('2016-06-28', 'VNX2')",False,True,False,3.0,25,75.0,Coliform
2016-07-26,VNX,"('2016-07-26', 'VNX2')",False,False,True,2.0,25,50.0,Coliform
2016-08-09,VNX,"('2016-08-09', 'VNX2')",False,False,True,19.0,25,475.0,Coliform
2016-08-02,VNX,"('2016-08-02', 'VNX2')",False,False,True,0.0,25,0.0,Coliform
2016-07-05,MRD,"('2016-07-05', 'MRD2')",True,False,False,0.0,250,0.0,Other
2016-07-12,MRD,"('2016-07-12', 'MRD2')",True,False,False,26.0,25,650.0,Other
2016-07-19,MRD,"('2016-07-19', 'MRD2')",False,False,True,2.0,25,50.0,Other
2016-06-21,MRD,"('2016-06-21', 'MRD2')",False,True,False,0.0,100,0.0,Other
2016-06-28,MRD,"('2016-06-28', 'MRD2')",False,True,False,0.0,25,0.0,Other
2016-07-26,MRD,"('2016-07-26', 'MRD2')",False,False,True,3.0,25,75.0,Other
2016-08-02,MRD,"('2016-08-02', 'MRD2')",False,False,True,0.0,25,0.0,Other
2016-08-09,MRD,"('2016-08-09', 'MRD2')",False,False,True,0.0,25,0.0,Other
2016-07-05,SVT,"('2016-07-05', 'SVT2')",True,False,False,0.0,250,0.0,Other
2016-07-12,SVT,"('2016-07-12', 'SVT2')",True,False,False,7.0,25,175.0,Other
2016-07-19,SVT,"('2016-07-19', 'SVT2')",False,False,True,17.0,25,425.0,Other
2016-06-21,SVT,"('2016-06-21', 'SVT2')",False,True,False,0.0,100,0.0,Other
2016-06-28,SVT,"('2016-06-28', 'SVT2')",False,True,False,14.0,25,350.0,Other
2016-07-26,SVT,"('2016-07-26', 'SVT2')",False,False,True,9.0,25,225.0,Other
2016-08-02,SVT,"('2016-08-02', 'SVT2')",False,False,True,2.0,25,50.0,Other
2016-08-09,SVT,"('2016-08-09', 'SVT2')",False,False,True,0.0,25,0.0,Other
2016-07-05,VNX,"('2016-07-05', 'VNX2')",True,False,False,1.0,250,250.0,Other
2016-07-12,VNX,"('2016-07-12', 'VNX2')",True,False,False,5.0,25,125.0,Other
2016-07-19,VNX,"('2016-07-19', 'VNX2')",False,False,True,2.0,25,50.0,Other
2016-06-21,VNX,"('2016-06-21', 'VNX2')",False,True,False,0.0,100,0.0,Other
2016-06-28,VNX,"('2016-06-28', 'VNX2')",False,True,False,8.0,25,200.0,Other
2016-07-26,VNX,"('2016-07-26', 'VNX2')",False,False,True,4.0,25,100.0,Other
2016-08-09,VNX,"('2016-08-09', 'VNX2')",False,False,True,7.0,25,175.0,Other
2016-08-02,VNX,"('2016-08-02', 'VNX2')",False,False,True,2.0,25,50.0,Other
2016-07-05,MRD,"('2016-07-05', 'MRD2')",True,False,False,0.0,250,0.0,Coliform
2016-07-12,MRD,"('2016-07-12', 'MRD2')",True,False,False,17.0,25,425.0,Coliform
2016-07-19,MRD,"('2016-07-19', 'MRD2')",False,False,True,4.0,25,100.0,Coliform
2016-06-21,MRD,"('2016-06-21', 'MRD2')",False,True,False,2.0,100,200.0,Coliform
2016-06-28,MRD,"('2016-06-28', 'MRD2')",False,True,False,4.0,25,100.0,Coliform
2016-07-26,MRD,"('2016-07-26', 'MRD2')",False,False,True,2.0,25,50.0,Coliform
2016-08-02,MRD,"('2016-08-02', 'MRD2')",False,False,True,3.0,25,75.0,Coliform
2016-08-09,MRD,"('2016-08-09', 'MRD2')",False,False,True,0.0,25,0.0,Coliform
2016-07-05,SVT,"('2016-07-05', 'SVT2')",True,False,False,0.0,250,0.0,Coliform
2016-07-12,SVT,"('2016-07-12', 'SVT2')",True,False,False,40.0,25,1000.0,Coliform
2016-07-19,SVT,"('2016-07-19', 'SVT2')",False,False,True,5.0,25,125.0,Coliform
2016-06-21,SVT,"('2016-06-21', 'SVT2')",False,True,False,0.0,100,0.0,Coliform
2016-06-28,SVT,"('2016-06-28', 'SVT2')",False,True,False,7.0,25,175.0,Coliform
2016-07-26,SVT,"('2016-07-26', 'SVT2')",False,False,True,0.0,25,0.0,Coliform
2016-08-02,SVT,"('2016-08-02', 'SVT2')",False,False,True,1.0,25,25.0,Coliform
2016-08-09,SVT,"('2016-08-09', 'SVT2')",False,False,True,2.0,25,50.0,Coliform
2016-07-05,VNX,"('2016-07-05', 'VNX2')",True,False,False,1.0,250,250.0,Coliform
2016-07-12,VNX,"('2016-07-12', 'VNX2')",True,False,False,5.0,25,125.0,Coliform
2016-07-19,VNX,"('2016-07-19', 'VNX2')",False,False,True,0.0,25,0.0,Coliform
2016-06-21,VNX,"('2016-06-21', 'VNX2')",False,True,False,0.0,100,0.0,Coliform
2016-06-28,VNX,"('2016-06-28', 'VNX2')",False,True,False,0.0,25,0.0,Coliform
2016-07-26,VNX,"('2016-07-26', 'VNX2')",False,False,True,0.0,25,0.0,Coliform
2016-08-09,VNX,"('2016-08-09', 'VNX2')",False,False,True,0.0,25,0.0,Coliform
2016-08-02,VNX,"('2016-08-02', 'VNX2')",False,False,True,1.0,25,25.0,Coliform
2016-07-05,MRD,"('2016-07-05', 'MRD2')",True,False,False,0.0,250,0.0,Other
2016-07-12,MRD,"('2016-07-12', 'MRD2')",True,False,False,4.0,25,100.0,Other
2016-07-19,MRD,"('2016-07-19', 'MRD2')",False,False,True,0.0,25,0.0,Other
2016-06-21,MRD,"('2016-06-21', 'MRD2')",False,True,False,2.0,100,200.0,Other
2016-06-28,MRD,"('2016-06-28', 'MRD2')",False,True,False,1.0,25,25.0,Other
2016-07-26,MRD,"('2016-07-26', 'MRD2')",False,False,True,0.0,25,0.0,Other
2016-08-02,MRD,"('2016-08-02', 'MRD2')",False,False,True,0.0,25,0.0,Other
2016-08-09,MRD,"('2016-08-09', 'MRD2')",False,False,True,0.0,25,0.0,Other
2016-07-05,SVT,"('2016-07-05', 'SVT2')",True,False,False,0.0,250,0.0,Other
2016-07-12,SVT,"('2016-07-12', 'SVT2')",True,False,False,13.0,25,325.0,Other
2016-07-19,SVT,"('2016-07-19', 'SVT2')",False,False,True,0.0,25,0.0,Other
2016-06-21,SVT,"('2016-06-21', 'SVT2')",False,True,False,0.0,100,0.0,Other
2016-06-28,SVT,"('2016-06-28', 'SVT2')",False,True,False,0.0,25,0.0,Other
2016-07-26,SVT,"('2016-07-26', 'SVT2')",False,False,True,0.0,25,0.0,Other
2016-08-02,SVT,"('2016-08-02', 'SVT2')",False,False,True,0.0,25,0.0,Other
2016-08-09,SVT,"('2016-08-09', 'SVT2')",False,False,True,0.0,25,0.0,Other
2016-07-05,VNX,"('2016-07-05', 'VNX2')",True,False,False,0.0,250,0.0,Other
2016-07-12,VNX,"('2016-07-12', 'VNX2')",True,False,False,0.0,25,0.0,Other
2016-07-19,VNX,"('2016-07-19', 'VNX2')",False,False,True,0.0,25,0.0,Other
2016-06-21,VNX,"('2016-06-21', 'VNX2')",False,True,False,0.0,100,0.0,Other
2016-06-28,VNX,"('2016-06-28', 'VNX2')",False,True,False,0.0,25,0.0,Other
2016-07-26,VNX,"('2016-07-26', 'VNX2')",False,False,True,0.0,25,0.0,Other
2016-08-09,VNX,"('2016-08-09', 'VNX2')",False,False,True,9.0,25,225.0,Other
2016-08-02,VNX,"('2016-08-02', 'VNX2')",False,False,True,0.0,25,0.0,Other
2016-07-05,MRD,"('2016-07-05', 'MRD3')",True,False,False,0.0,250,0.0,Bioindicator
2016-07-12,MRD,"('2016-07-12', 'MRD3')",True,False,False,12.0,25,300.0,Bioindicator
2016-07-19,MRD,"('2016-07-19', 'MRD3')",False,False,True,20.0,25,500.0,Bioindicator
2016-06-21,MRD,"('2016-06-21', 'MRD3')",False,True,False,0.0,100,0.0,Bioindicator
2016-06-28,MRD,"('2016-06-28', 'MRD3')",False,True,False,1.0,25,25.0,Bioindicator
2016-07-26,MRD,"('2016-07-26', 'MRD3')",False,False,True,25.0,25,625.0,Bioindicator
2016-08-02,MRD,"('2016-08-02', 'MRD3')",False,False,True,1.0,25,25.0,Bioindicator
2016-08-09,MRD,"('2016-08-09', 'MRD3')",False,False,True,0.0,25,0.0,Bioindicator
2016-07-05,SVT,"('2016-07-05', 'SVT3')",True,False,False,1.0,250,250.0,Bioindicator
2016-07-12,SVT,"('2016-07-12', 'SVT3')",True,False,False,33.0,25,825.0,Bioindicator
2016-07-19,SVT,"('2016-07-19', 'SVT3')",False,False,True,17.0,25,425.0,Bioindicator
2016-06-21,SVT,"('2016-06-21', 'SVT3')",False,True,False,1.0,100,100.0,Bioindicator
2016-06-28,SVT,"('2016-06-28', 'SVT3')",False,True,False,0.0,25,0.0,Bioindicator
2016-07-26,SVT,"('2016-07-26', 'SVT3')",False,False,True,0.0,25,0.0,Bioindicator
2016-08-02,SVT,"('2016-08-02', 'SVT3')",False,False,True,0.0,25,0.0,Bioindicator
2016-08-09,SVT,"('2016-08-09', 'SVT3')",False,False,True,1.0,25,25.0,Bioindicator
2016-07-05,VNX,"('2016-07-05', 'VNX3')",True,False,False,1.0,250,250.0,Bioindicator
2016-07-12,VNX,"('2016-07-12', 'VNX3')",True,False,False,7.0,25,175.0,Bioindicator
2016-07-19,VNX,"('2016-07-19', 'VNX3')",False,False,True,3.0,25,75.0,Bioindicator
2016-06-21,VNX,"('2016-06-21', 'VNX3')",False,True,False,0.0,100,0.0,Bioindicator
2016-06-28,VNX,"('2016-06-28', 'VNX3')",False,True,False,8.0,25,200.0,Bioindicator
2016-07-26,VNX,"('2016-07-26', 'VNX3')",False,False,True,1.0,25,25.0,Bioindicator
2016-08-09,VNX,"('2016-08-09', 'VNX3')",False,False,True,14.0,25,350.0,Bioindicator
2016-08-02,VNX,"('2016-08-02', 'VNX3')",False,False,True,2.0,25,50.0,Bioindicator
2016-07-05,MRD,"('2016-07-05', 'MRD3')",True,False,False,1.0,250,250.0,Coliform
2016-07-12,MRD,"('2016-07-12', 'MRD3')",True,False,False,9.0,25,225.0,Coliform
2016-07-19,MRD,"('2016-07-19', 'MRD3')",False,False,True,5.0,25,125.0,Coliform
2016-06-21,MRD,"('2016-06-21', 'MRD3')",False,True,False,2.0,100,200.0,Coliform
2016-06-28,MRD,"('2016-06-28', 'MRD3')",False,True,False,2.0,25,50.0,Coliform
2016-07-26,MRD,"('2016-07-26', 'MRD3')",False,False,True,40.0,25,1000.0,Coliform
2016-08-02,MRD,"('2016-08-02', 'MRD3')",False,False,True,1.0,25,25.0,Coliform
2016-08-09,MRD,"('2016-08-09', 'MRD3')",False,False,True,0.0,25,0.0,Coliform
2016-07-05,SVT,"('2016-07-05', 'SVT3')",True,False,False,0.0,250,0.0,Coliform
2016-07-12,SVT,"('2016-07-12', 'SVT3')",True,False,False,29.0,25,725.0,Coliform
2016-07-19,SVT,"('2016-07-19', 'SVT3')",False,False,True,0.0,25,0.0,Coliform
2016-06-21,SVT,"('2016-06-21', 'SVT3')",False,True,False,1.0,100,100.0,Coliform
2016-06-28,SVT,"('2016-06-28', 'SVT3')",False,True,False,0.0,25,0.0,Coliform
2016-07-26,SVT,"('2016-07-26', 'SVT3')",False,False,True,0.0,25,0.0,Coliform
2016-08-02,SVT,"('2016-08-02', 'SVT3')",False,False,True,0.0,25,0.0,Coliform
2016-08-09,SVT,"('2016-08-09', 'SVT3')",False,False,True,0.0,25,0.0,Coliform
2016-07-05,VNX,"('2016-07-05', 'VNX3')",True,False,False,0.0,250,0.0,Coliform
2016-07-12,VNX,"('2016-07-12', 'VNX3')",True,False,False,0.0,25,0.0,Coliform
2016-07-19,VNX,"('2016-07-19', 'VNX3')",False,False,True,3.0,25,75.0,Coliform
2016-06-21,VNX,"('2016-06-21', 'VNX3')",False,True,False,0.0,100,0.0,Coliform
2016-06-28,VNX,"('2016-06-28', 'VNX3')",False,True,False,15.0,25,375.0,Coliform
2016-07-26,VNX,"('2016-07-26', 'VNX3')",False,False,True,0.0,25,0.0,Coliform
2016-08-09,VNX,"('2016-08-09', 'VNX3')",False,False,True,5.0,25,125.0,Coliform
2016-08-02,VNX,"('2016-08-02', 'VNX3')",False,False,True,0.0,25,0.0,Coliform
2016-07-05,MRD,"('2016-07-05', 'MRD3')",True,False,False,0.0,250,0.0,Other
2016-07-12,MRD,"('2016-07-12', 'MRD3')",True,False,False,21.0,25,525.0,Other
2016-07-19,MRD,"('2016-07-19', 'MRD3')",False,False,True,6.0,25,150.0,Other
2016-06-21,MRD,"('2016-06-21', 'MRD3')",False,True,False,0.0,100,0.0,Other
2016-06-28,MRD,"('2016-06-28', 'MRD3')",False,True,False,13.0,25,325.0,Other
2016-07-26,MRD,"('2016-07-26', 'MRD3')",False,False,True,2.0,25,50.0,Other
2016-08-02,MRD,"('2016-08-02', 'MRD3')",False,False,True,2.0,25,50.0,Other
2016-08-09,MRD,"('2016-08-09', 'MRD3')",False,False,True,0.0,25,0.0,Other
2016-07-05,SVT,"('2016-07-05', 'SVT3')",True,False,False,5.0,250,1250.0,Other
2016-07-12,SVT,"('2016-07-12', 'SVT3')",True,False,False,14.0,25,350.0,Other
2016-07-19,SVT,"('2016-07-19', 'SVT3')",False,False,True,14.0,25,350.0,Other
2016-06-21,SVT,"('2016-06-21', 'SVT3')",False,True,False,0.0,100,0.0,Other
2016-06-28,SVT,"('2016-06-28', 'SVT3')",False,True,False,18.0,25,450.0,Other
2016-07-26,SVT,"('2016-07-26', 'SVT3')",False,False,True,7.0,25,175.0,Other
2016-08-02,SVT,"('2016-08-02', 'SVT3')",False,False,True,3.0,25,75.0,Other
2016-08-09,SVT,"('2016-08-09', 'SVT3')",False,False,True,0.0,25,0.0,Other
2016-07-05,VNX,"('2016-07-05', 'VNX3')",True,False,False,0.0,250,0.0,Other
2016-07-12,VNX,"('2016-07-12', 'VNX3')",True,False,False,9.0,25,225.0,Other
2016-07-19,VNX,"('2016-07-19', 'VNX3')",False,False,True,4.0,25,100.0,Other
2016-06-21,VNX,"('2016-06-21', 'VNX3')",False,True,False,0.0,100,0.0,Other
2016-06-28,VNX,"('2016-06-28', 'VNX3')",False,True,False,0.0,25,0.0,Other
2016-07-26,VNX,"('2016-07-26', 'VNX3')",False,False,True,2.0,25,50.0,Other
2016-08-09,VNX,"('2016-08-09', 'VNX3')",False,False,True,5.0,25,125.0,Other
2016-08-02,VNX,"('2016-08-02', 'VNX3')",False,False,True,0.0,25,0.0,Other
2016-07-05,MRD,"('2016-07-05', 'MRD3')",True,False,False,0.0,250,0.0,Coliform
2016-07-12,MRD,"('2016-07-12', 'MRD3')",True,False,False,33.0,25,825.0,Coliform
2016-07-19,MRD,"('2016-07-19', 'MRD3')",False,False,True,0.0,25,0.0,Coliform
2016-06-21,MRD,"('2016-06-21', 'MRD3')",False,True,False,6.0,100,600.0,Coliform
2016-06-28,MRD,"('2016-06-28', 'MRD3')",False,True,False,8.0,25,200.0,Coliform
2016-07-26,MRD,"('2016-07-26', 'MRD3')",False,False,True,1.0,25,25.0,Coliform
2016-08-02,MRD,"('2016-08-02', 'MRD3')",False,False,True,2.0,25,50.0,Coliform
2016-08-09,MRD,"('2016-08-09', 'MRD3')",False,False,True,0.0,25,0.0,Coliform
2016-07-05,SVT,"('2016-07-05', 'SVT3')",True,False,False,0.0,250,0.0,Coliform
2016-07-12,SVT,"('2016-07-12', 'SVT3')",True,False,False,29.0,25,725.0,Coliform
2016-07-19,SVT,"('2016-07-19', 'SVT3')",False,False,True,3.0,25,75.0,Coliform
2016-06-21,SVT,"('2016-06-21', 'SVT3')",False,True,False,0.0,100,0.0,Coliform
2016-06-28,SVT,"('2016-06-28', 'SVT3')",False,True,False,5.0,25,125.0,Coliform
2016-07-26,SVT,"('2016-07-26', 'SVT3')",False,False,True,0.0,25,0.0,Coliform
2016-08-02,SVT,"('2016-08-02', 'SVT3')",False,False,True,1.0,25,25.0,Coliform
2016-08-09,SVT,"('2016-08-09', 'SVT3')",False,False,True,1.0,25,25.0,Coliform
2016-07-05,VNX,"('2016-07-05', 'VNX3')",True,False,False,1.0,250,250.0,Coliform
2016-07-12,VNX,"('2016-07-12', 'VNX3')",True,False,False,8.0,25,200.0,Coliform
2016-07-19,VNX,"('2016-07-19', 'VNX3')",False,False,True,0.0,25,0.0,Coliform
2016-06-21,VNX,"('2016-06-21', 'VNX3')",False,True,False,0.0,100,0.0,Coliform
2016-06-28,VNX,"('2016-06-28', 'VNX3')",False,True,False,9.0,25,225.0,Coliform
2016-07-26,VNX,"('2016-07-26', 'VNX3')",False,False,True,0.0,25,0.0,Coliform
2016-08-09,VNX,"('2016-08-09', 'VNX3')",False,False,True,4.0,25,100.0,Coliform
2016-08-02,VNX,"('2016-08-02', 'VNX3')",False,False,True,0.0,25,0.0,Coliform
2016-07-05,MRD,"('2016-07-05', 'MRD3')",True,False,False,0.0,250,0.0,Other
2016-07-12,MRD,"('2016-07-12', 'MRD3')",True,False,False,7.0,25,175.0,Other
2016-07-19,MRD,"('2016-07-19', 'MRD3')",False,False,True,0.0,25,0.0,Other
2016-06-21,MRD,"('2016-06-21', 'MRD3')",False,True,False,1.0,100,100.0,Other
2016-06-28,MRD,"('2016-06-28', 'MRD3')",False,True,False,1.0,25,25.0,Other
2016-07-26,MRD,"('2016-07-26', 'MRD3')",False,False,True,5.0,25,125.0,Other
2016-08-02,MRD,"('2016-08-02', 'MRD3')",False,False,True,1.0,25,25.0,Other
2016-08-09,MRD,"('2016-08-09', 'MRD3')",False,False,True,3.0,25,75.0,Other
2016-07-05,SVT,"('2016-07-05', 'SVT3')",True,False,False,0.0,250,0.0,Other
2016-07-12,SVT,"('2016-07-12', 'SVT3')",True,False,False,10.0,25,250.0,Other
2016-07-19,SVT,"('2016-07-19', 'SVT3')",False,False,True,0.0,25,0.0,Other
2016-06-21,SVT,"('2016-06-21', 'SVT3')",False,True,False,0.0,100,0.0,Other
2016-06-28,SVT,"('2016-06-28', 'SVT3')",False,True,False,0.0,25,0.0,Other
2016-07-26,SVT,"('2016-07-26', 'SVT3')",False,False,True,0.0,25,0.0,Other
2016-08-02,SVT,"('2016-08-02', 'SVT3')",False,False,True,0.0,25,0.0,Other
2016-08-09,SVT,"('2016-08-09', 'SVT3')",False,False,True,0.0,25,0.0,Other
2016-07-05,VNX,"('2016-07-05', 'VNX3')",True,False,False,0.0,250,0.0,Other
2016-07-12,VNX,"('2016-07-12', 'VNX3')",True,False,False,0.0,25,0.0,Other
2016-07-19,VNX,"('2016-07-19', 'VNX3')",False,False,True,0.0,25,0.0,Other
2016-06-21,VNX,"('2016-06-21', 'VNX3')",False,True,False,0.0,100,0.0,Other
2016-06-28,VNX,"('2016-06-28', 'VNX3')",False,True,False,4.0,25,100.0,Other
2016-07-26,VNX,"('2016-07-26', 'VNX3')",False,False,True,0.0,25,0.0,Other
2016-08-09,VNX,"('2016-08-09', 'VNX3')",False,False,True,0.0,25,0.0,Other
2016-08-02,VNX,"('2016-08-02', 'VNX3')",False,False,True,0.0,25,0.0,Other
2023-06-12,VNX,"('2023-06-12', 'VNX1')",False,True,False,0.0,100,0.0,Bioindicator
2023-06-12,VNX,"('2023-06-12', 'VNX1')",False,True,False,0.0,100,0.0,Other
2023-06-12,VNX,"('2023-06-12', 'VNX1')",False,True,False,11.0,100,1100.0,Coliform
2023-06-12,VNX,"('2023-06-12', 'VNX2')",False,True,False,1.0,100,100.0,Bioindicator
2023-06-12,VNX,"('2023-06-12', 'VNX2')",False,True,False,1.0,100,100.0,Other
2023-06-12,VNX,"('2023-06-12', 'VNX2')",False,True,False,10.0,100,1000.0,Coliform
2023-06-12,VNX,"('2023-06-12', 'VNX3')",False,True,False,0.0,100,0.0,Bioindicator
2023-06-12,VNX,"('2023-06-12', 'VNX3')",False,True,False,0.0,100,0.0,Other
2023-06-12,VNX,"('2023-06-12', 'VNX3')",False,True,False,19.0,100,1900.0,Coliform
2023-06-12,VNX,"('2023-06-12', 'VNX4')",False,True,False,0.0,100,0.0,Bioindicator
2023-06-12,VNX,"('2023-06-12', 'VNX4')",False,True,False,0.0,100,0.0,Other
2023-06-12,VNX,"('2023-06-12', 'VNX4')",False,True,False,8.0,100,800.0,Coliform
2023-06-12,VNX,"('2023-06-12', 'VNX5')",False,True,False,0.0,100,0.0,Bioindicator
2023-06-12,VNX,"('2023-06-12', 'VNX5')",False,True,False,0.0,100,0.0,Other
2023-06-12,VNX,"('2023-06-12', 'VNX5')",False,True,False,10.0,100,1000.0,Coliform
2023-06-12,VNX,"('2023-06-12', 'VNX6')",False,True,False,0.0,100,0.0,Bioindicator
2023-06-12,VNX,"('2023-06-12', 'VNX6')",False,True,False,2.0,100,200.0,Other
2023-06-12,VNX,"('2023-06-12', 'VNX6')",False,True,False,10.0,100,1000.0,Coliform
2023-06-12,SVT,"('2023-06-12', 'SVT1')",False,True,False,0.0,100,0.0,Bioindicator
2023-06-12,SVT,"('2023-06-12', 'SVT1')",False,True,False,5.0,100,500.0,Other
2023-06-12,SVT,"('2023-06-12', 'SVT1')",False,True,False,18.0,100,1800.0,Coliform
2023-06-12,SVT,"('2023-06-12', 'SVT2')",False,True,False,1.0,100,100.0,Bioindicator
2023-06-12,SVT,"('2023-06-12', 'SVT2')",False,True,False,0.0,100,0.0,Other
2023-06-12,SVT,"('2023-06-12', 'SVT2')",False,True,False,12.0,100,1200.0,Coliform
2023-06-12,SVT,"('2023-06-12', 'SVT3')",False,True,False,0.0,100,0.0,Bioindicator
2023-06-12,SVT,"('2023-06-12', 'SVT3')",False,True,False,0.0,100,0.0,Other
2023-06-12,SVT,"('2023-06-12', 'SVT3')",False,True,False,5.0,100,500.0,Coliform
2023-06-12,SVT,"('2023-06-12', 'SVT4')",False,True,False,0.0,100,0.0,Bioindicator
2023-06-12,SVT,"('2023-06-12', 'SVT4')",False,True,False,0.0,100,0.0,Other
2023-06-12,SVT,"('2023-06-12', 'SVT4')",False,True,False,12.0,100,1200.0,Coliform
2023-06-12,SVT,"('2023-06-12', 'SVT5')",False,True,False,0.0,100,0.0,Bioindicator
2023-06-12,SVT,"('2023-06-12', 'SVT5')",False,True,False,0.0,100,0.0,Other
2023-06-12,SVT,"('2023-06-12', 'SVT5')",False,True,False,12.0,100,1200.0,Coliform
2023-06-12,SVT,"('2023-06-12', 'SVT6')",False,True,False,0.0,100,0.0,Bioindicator
2023-06-12,SVT,"('2023-06-12', 'SVT6')",False,True,False,0.0,100,0.0,Other
2023-06-12,SVT,"('2023-06-12', 'SVT6')",False,True,False,9.0,100,900.0,Coliform
2023-06-12,MRD,"('2023-06-12', 'MRD1')",False,True,False,1.0,100,100.0,Bioindicator
2023-06-12,MRD,"('2023-06-12', 'MRD1')",False,True,False,26.0,100,2600.0,Other
2023-06-12,MRD,"('2023-06-12', 'MRD1')",False,True,False,29.0,100,2900.0,Coliform
2023-06-12,MRD,"('2023-06-12', 'MRD2')",False,True,False,1.0,100,100.0,Bioindicator
2023-06-12,MRD,"('2023-06-12', 'MRD2')",False,True,False,8.0,100,800.0,Other
2023-06-12,MRD,"('2023-06-12', 'MRD2')",False,True,False,35.0,100,3500.0,Coliform
2023-06-12,MRD,"('2023-06-12', 'MRD3')",False,True,False,3.0,100,300.0,Bioindicator
2023-06-12,MRD,"('2023-06-12', 'MRD3')",False,True,False,2.0,100,200.0,Other
2023-06-12,MRD,"('2023-06-12', 'MRD3')",False,True,False,43.0,100,4300.0,Coliform
2023-06-12,MRD,"('2023-06-12', 'MRD4')",False,True,False,1.0,100,100.0,Bioindicator
2023-06-12,MRD,"('2023-06-12', 'MRD4')",False,True,False,4.0,100,400.0,Other
2023-06-12,MRD,"('2023-06-12', 'MRD4')",False,True,False,31.0,100,3100.0,Coliform
2023-06-12,MRD,"('2023-06-12', 'MRD5')",False,True,False,1.0,100,100.0,Bioindicator
2023-06-12,MRD,"('2023-06-12', 'MRD5')",False,True,False,8.0,100,800.0,Other
2023-06-12,MRD,"('2023-06-12', 'MRD5')",False,True,False,28.0,100,2800.0,Coliform
2023-06-12,MRD,"('2023-06-12', 'MRD6')",False,True,False,1.0,100,100.0,Bioindicator
2023-06-12,MRD,"('2023-06-12', 'MRD6')",False,True,False,0.0,100,0.0,Other
2023-06-12,MRD,"('2023-06-12', 'MRD6')",False,True,False,22.0,100,2200.0,Coliform
2023-06-12,MRD,"('2023-06-12', 'MRDE')",False,True,False,3.0,100,300.0,Bioindicator
2023-06-12,MRD,"('2023-06-12', 'MRDE')",False,True,False,2.0,100,200.0,Other
2023-06-12,MRD,"('2023-06-12', 'MRDE')",False,True,False,51.0,100,5100.0,Coliform
2023-06-12,MRD,"('2023-06-12', 'MRDE')",False,True,False,9.0,100,900.0,Other
2023-06-12,SVT,"('2023-06-12', 'SVTE')",False,True,False,9.0,100,900.0,Other
2023-06-12,SVT,"('2023-06-12', 'SVTE')",False,True,False,0.0,100,0.0,Bioindicator
2023-06-12,SVT,"('2023-06-12', 'SVTE')",False,True,False,1.0,100,100.0,Other
2023-06-12,SVT,"('2023-06-12', 'SVTE')",False,True,False,17.0,100,1700.0,Coliform
2023-06-12,VNX,"('2023-06-12', 'VNXE')",False,True,False,0.0,100,0.0,Bioindicator
