date,location,sample,date_sample,event,before event,after event,medium,label,count,coef,week,doy,year,color,image
2023-07-10,SVT,SVT2,"(datetime.date(2020, 7, 22), 'SVT2')",True,False,False,Levine,Other,7.0,100,28,204,2023,mauve,7SVT2.JPG
2023-07-10,SVT,SVT3,"(datetime.date(2020, 7, 22), 'SVT3')",True,False,False,Levine,Other,2.0,100,28,204,2023,mauve,7SVT3.JPG
2023-07-10,MRD,MRD1,"(datetime.date(2020, 7, 22), 'MRD1')",True,False,False,LB,Other,0.0,100,28,204,2023,mauve,7MRDLB.JPG
2023-07-10,MRD,MRD1,"(datetime.date(2020, 7, 22), 'MRD1')",True,False,False,Levine,Other,7.0,100,28,204,2023,mauve,7MRD1.JPG
2023-07-10,MRD,MRD2,"(datetime.date(2020, 7, 22), 'MRD2')",True,False,False,Levine,Other,3.0,100,28,204,2023,mauve,7MRD2.JPG
2023-07-10,MRD,MRD3,"(datetime.date(2020, 7, 22), 'MRD3')",True,False,False,Levine,Other,0.0,100,28,204,2023,mauve,7MRD3.JPG
2023-07-10,VNX,VNX1,"(datetime.date(2020, 6, 11), 'VNX1')",True,False,False,LB,Coliform,0.0,100,28,163,2023,pink,IMG_9310.JPG
2023-07-10,VNX,VNX1,"(datetime.date(2020, 6, 11), 'VNX1')",True,False,False,Levine,Coliform,0.0,100,28,163,2023,pink,IMG_9311.JPG
2023-07-10,VNX,VNX2,"(datetime.date(2020, 6, 11), 'VNX2')",True,False,False,Levine,Coliform,0.0,100,28,163,2023,pink,IMG_9312.JPG
2023-07-10,VNX,VNX3,"(datetime.date(2020, 6, 11), 'VNX3')",True,False,False,Levine,Coliform,1.0,100,28,163,2023,pink,IMG_9313.JPG
2023-07-10,SVT,SVT1,"(datetime.date(2020, 6, 11), 'SVT1')",True,False,False,LB,Coliform,0.0,100,28,163,2023,pink,IMG_9314.JPG
2023-07-10,SVT,SVT1,"(datetime.date(2020, 6, 11), 'SVT1')",True,False,False,Levine,Coliform,0.0,100,28,163,2023,pink,IMG_9315.JPG
2023-07-10,SVT,SVT2,"(datetime.date(2020, 6, 11), 'SVT2')",True,False,False,Levine,Coliform,0.0,100,28,163,2023,pink,IMG_9316.JPG
2023-07-10,SVT,SVT3,"(datetime.date(2020, 6, 11), 'SVT3')",True,False,False,Levine,Coliform,0.0,100,28,163,2023,pink,IMG_9317.JPG
2023-07-10,MRD,MRD1,"(datetime.date(2020, 6, 11), 'MRD1')",True,False,False,LB,Coliform,0.0,100,28,163,2023,pink,IMG_9318.JPG
2023-07-10,MRD,MRD1,"(datetime.date(2020, 6, 11), 'MRD1')",True,False,False,Levine,Coliform,0.0,100,28,163,2023,pink,IMG_9319.JPG
2023-07-10,MRD,MRD2,"(datetime.date(2020, 6, 11), 'MRD2')",True,False,False,Levine,Coliform,1.0,100,28,163,2023,pink,IMG_9320.JPG
2023-07-10,MRD,MRD3,"(datetime.date(2020, 6, 11), 'MRD3')",True,False,False,Levine,Coliform,0.0,100,28,163,2023,pink,IMG_9321.JPG
2023-07-17,SVT,SVT2,"(datetime.date(2020, 7, 1), 'SVT2')",False,False,True,Levine,Coliform,1.0,100,29,183,2023,pink,IMG_9883.JPG
2023-07-17,SVT,SVT3,"(datetime.date(2020, 7, 1), 'SVT3')",False,False,True,Levine,Coliform,2.0,100,29,183,2023,pink,IMG_9884.JPG
2023-07-17,MRD,MRD1,"(datetime.date(2020, 7, 1), 'MRD1')",False,False,True,LB,Coliform,0.0,100,29,183,2023,pink,IMG_9870.JPG
2023-07-17,MRD,MRD1,"(datetime.date(2020, 7, 1), 'MRD1')",False,False,True,Levine,Coliform,4.0,100,29,183,2023,pink,IMG_9871.JPG
2023-07-17,MRD,MRD2,"(datetime.date(2020, 7, 1), 'MRD2')",False,False,True,Levine,Coliform,0.0,100,29,183,2023,pink,IMG_9873.JPG
2023-07-17,MRD,MRD3,"(datetime.date(2020, 7, 1), 'MRD3')",False,False,True,Levine,Coliform,1.0,100,29,183,2023,pink,IMG_9878.JPG
2023-07-17,VNX,VNX1,"(datetime.date(2020, 7, 9), 'VNX1')",False,False,True,LB,Coliform,0.0,100,29,191,2023,pink,IMG_0089.JPG
2023-07-17,VNX,VNX1,"(datetime.date(2020, 7, 9), 'VNX1')",False,False,True,Levine,Coliform,0.0,100,29,191,2023,pink,IMG_0090.JPG
2023-07-17,VNX,VNX2,"(datetime.date(2020, 7, 9), 'VNX2')",False,False,True,Levine,Coliform,0.0,100,29,191,2023,pink,IMG_0091.JPG
2023-07-17,VNX,VNX3,"(datetime.date(2020, 7, 9), 'VNX3')",False,False,True,Levine,Coliform,0.0,100,29,191,2023,pink,IMG_0092.JPG
2023-07-17,SVT,SVT1,"(datetime.date(2020, 7, 9), 'SVT1')",False,False,True,LB,Coliform,0.0,100,29,191,2023,pink,IMG_0094.JPG
2023-07-17,SVT,SVT1,"(datetime.date(2020, 7, 9), 'SVT1')",False,False,True,Levine,Coliform,6.0,100,29,191,2023,pink,IMG_0095.JPG
2023-07-17,VNX,VNX1,"(datetime.date(2020, 6, 11), 'VNX1')",False,False,True,LB,Other,23.0,100,29,163,2023,other,IMG_9310.JPG
2023-07-17,VNX,VNX1,"(datetime.date(2020, 6, 11), 'VNX1')",False,False,True,Levine,Other,0.0,100,29,163,2023,other,IMG_9311.JPG
2023-07-17,VNX,VNX2,"(datetime.date(2020, 6, 11), 'VNX2')",False,False,True,Levine,Other,0.0,100,29,163,2023,other,IMG_9312.JPG
2023-07-17,VNX,VNX3,"(datetime.date(2020, 6, 11), 'VNX3')",False,False,True,Levine,Other,0.0,100,29,163,2023,other,IMG_9313.JPG
2023-07-17,SVT,SVT1,"(datetime.date(2020, 6, 11), 'SVT1')",False,False,True,LB,Other,3.0,100,29,163,2023,other,IMG_9314.JPG
2023-07-17,SVT,SVT1,"(datetime.date(2020, 6, 11), 'SVT1')",False,False,True,Levine,Other,0.0,100,29,163,2023,other,IMG_9315.JPG
2023-07-17,SVT,SVT2,"(datetime.date(2020, 6, 11), 'SVT2')",False,False,True,Levine,Other,0.0,100,29,163,2023,other,IMG_9316.JPG
2023-07-17,SVT,SVT3,"(datetime.date(2020, 6, 11), 'SVT3')",False,False,True,Levine,Other,10.0,100,29,163,2023,other,IMG_9317.JPG
2023-07-17,MRD,MRD1,"(datetime.date(2020, 6, 11), 'MRD1')",False,False,True,LB,Other,75.0,100,29,163,2023,other,IMG_9318.JPG
2023-07-17,MRD,MRD1,"(datetime.date(2020, 6, 11), 'MRD1')",False,False,True,Levine,Other,0.0,100,29,163,2023,other,IMG_9319.JPG
2023-07-17,MRD,MRD2,"(datetime.date(2020, 6, 11), 'MRD2')",False,False,True,Levine,Other,0.0,100,29,163,2023,other,IMG_9320.JPG
2023-07-17,MRD,MRD3,"(datetime.date(2020, 6, 11), 'MRD3')",False,False,True,Levine,Other,0.0,100,29,163,2023,other,IMG_9321.JPG
2023-07-24,VNX,VNX1,"(datetime.date(2020, 6, 18), 'VNX1')",False,False,True,LB,Other,30.0,100,30,170,2023,other,IMG_9552.JPG
2023-07-24,VNX,VNX1,"(datetime.date(2020, 6, 18), 'VNX1')",False,False,True,Levine,Other,5.0,100,30,170,2023,other,IMG_9553.JPG
2023-07-24,VNX,VNX2,"(datetime.date(2020, 6, 18), 'VNX2')",False,False,True,Levine,Other,7.0,100,30,170,2023,other,IMG_9554.JPG
2023-07-24,VNX,VNX3,"(datetime.date(2020, 6, 18), 'VNX3')",False,False,True,Levine,Other,5.0,100,30,170,2023,other,IMG_9555.JPG
2023-07-24,SVT,SVT1,"(datetime.date(2020, 6, 18), 'SVT1')",False,False,True,LB,Other,14.0,100,30,170,2023,other,IMG_9556.JPG
2023-07-24,SVT,SVT1,"(datetime.date(2020, 6, 18), 'SVT1')",False,False,True,Levine,Other,0.0,100,30,170,2023,other,IMG_9557.JPG
2023-07-24,SVT,SVT2,"(datetime.date(2020, 6, 18), 'SVT2')",False,False,True,Levine,Other,0.0,100,30,170,2023,other,IMG_9558.JPG
2023-07-24,SVT,SVT3,"(datetime.date(2020, 6, 18), 'SVT3')",False,False,True,Levine,Other,0.0,100,30,170,2023,other,IMG_9559.JPG
2023-07-24,MRD,MRD1,"(datetime.date(2020, 6, 18), 'MRD1')",False,False,True,LB,Other,15.0,100,30,170,2023,other,IMG_9560.JPG
2023-07-24,MRD,MRD1,"(datetime.date(2020, 6, 18), 'MRD1')",False,False,True,Levine,Other,0.0,100,30,170,2023,other,IMG_9561.JPG
2023-07-24,MRD,MRD2,"(datetime.date(2020, 6, 18), 'MRD2')",False,False,True,Levine,Other,0.0,100,30,170,2023,other,IMG_9562.JPG
2023-07-24,MRD,MRD3,"(datetime.date(2020, 6, 18), 'MRD3')",False,False,True,Levine,Other,0.0,100,30,170,2023,other,IMG_9563.JPG
2023-07-31,SVT,SVT2,"(datetime.date(2020, 7, 22), 'SVT2')",False,False,True,Levine,Other,40.0,100,31,204,2023,other,7SVT2.JPG
2023-07-31,SVT,SVT3,"(datetime.date(2020, 7, 22), 'SVT3')",False,False,True,Levine,Other,33.0,100,31,204,2023,other,7SVT3.JPG
2023-07-31,MRD,MRD1,"(datetime.date(2020, 7, 22), 'MRD1')",False,False,True,LB,Other,75.0,100,31,204,2023,other,7MRDLB.JPG
2023-07-31,MRD,MRD1,"(datetime.date(2020, 7, 22), 'MRD1')",False,False,True,Levine,Other,3.0,100,31,204,2023,other,7MRD1.JPG
2023-07-31,MRD,MRD2,"(datetime.date(2020, 7, 22), 'MRD2')",False,False,True,Levine,Other,3.0,100,31,204,2023,other,7MRD2.JPG
2023-07-31,MRD,MRD3,"(datetime.date(2020, 7, 22), 'MRD3')",False,False,True,Levine,Other,0.0,100,31,204,2023,other,7MRD3.JPG
2023-07-31,VNX,VNX1,"(datetime.date(2020, 8, 6), 'VNX1')",False,False,True,LB,Other,47.0,100,31,219,2023,other,IMG_1023.JPG
2023-07-31,VNX,VNX1,"(datetime.date(2020, 8, 6), 'VNX1')",False,False,True,Levine,Other,50.0,100,31,219,2023,other,IMG_1024.JPG
2023-07-31,VNX,VNX2,"(datetime.date(2020, 8, 6), 'VNX2')",False,False,True,Levine,Other,32.0,100,31,219,2023,other,IMG_1025.JPG
2023-07-31,VNX,VNX3,"(datetime.date(2020, 8, 6), 'VNX3')",False,False,True,Levine,Other,34.0,100,31,219,2023,other,IMG_1028.JPG
2023-07-31,SVT,SVT1,"(datetime.date(2020, 8, 6), 'SVT1')",False,False,True,LB,Other,41.0,100,31,219,2023,other,IMG_1012.JPG
2023-07-31,SVT,SVT1,"(datetime.date(2020, 8, 6), 'SVT1')",False,False,True,Levine,Other,5.0,100,31,219,2023,other,IMG_1016.JPG
2020-06-11,VNX,VNX1,"(datetime.date(2020, 6, 11), 'VNX1')",False,True,False,LB,Bioindicator,0.0,100,24,163,2020,green_met,IMG_9310.JPG
2020-06-11,VNX,VNX1,"(datetime.date(2020, 6, 11), 'VNX1')",False,True,False,Levine,Bioindicator,0.0,100,24,163,2020,green_met,IMG_9311.JPG
2020-06-11,VNX,VNX2,"(datetime.date(2020, 6, 11), 'VNX2')",False,True,False,Levine,Bioindicator,0.0,100,24,163,2020,green_met,IMG_9312.JPG
2020-06-11,VNX,VNX3,"(datetime.date(2020, 6, 11), 'VNX3')",False,True,False,Levine,Bioindicator,0.0,100,24,163,2020,green_met,IMG_9313.JPG
2020-06-11,SVT,SVT1,"(datetime.date(2020, 6, 11), 'SVT1')",False,True,False,LB,Bioindicator,0.0,100,24,163,2020,green_met,IMG_9314.JPG
2020-06-11,SVT,SVT1,"(datetime.date(2020, 6, 11), 'SVT1')",False,True,False,Levine,Bioindicator,10.0,100,24,163,2020,green_met,IMG_9315.JPG
2020-06-11,SVT,SVT2,"(datetime.date(2020, 6, 11), 'SVT2')",False,True,False,Levine,Bioindicator,0.0,100,24,163,2020,green_met,IMG_9316.JPG
2020-06-11,SVT,SVT3,"(datetime.date(2020, 6, 11), 'SVT3')",False,True,False,Levine,Bioindicator,0.0,100,24,163,2020,green_met,IMG_9317.JPG
2020-06-11,MRD,MRD1,"(datetime.date(2020, 6, 11), 'MRD1')",False,True,False,LB,Bioindicator,0.0,100,24,163,2020,green_met,IMG_9318.JPG
2020-06-11,MRD,MRD1,"(datetime.date(2020, 6, 11), 'MRD1')",False,True,False,Levine,Bioindicator,10.0,100,24,163,2020,green_met,IMG_9319.JPG
2020-06-11,MRD,MRD2,"(datetime.date(2020, 6, 11), 'MRD2')",False,True,False,Levine,Bioindicator,0.0,100,24,163,2020,green_met,IMG_9320.JPG
2020-06-11,MRD,MRD3,"(datetime.date(2020, 6, 11), 'MRD3')",False,True,False,Levine,Bioindicator,0.0,100,24,163,2020,green_met,IMG_9321.JPG
2020-06-18,VNX,VNX1,"(datetime.date(2020, 6, 18), 'VNX1')",False,True,False,LB,Bioindicator,0.0,100,25,170,2020,green_met,IMG_9552.JPG
2020-06-18,VNX,VNX1,"(datetime.date(2020, 6, 18), 'VNX1')",False,True,False,Levine,Bioindicator,0.0,100,25,170,2020,green_met,IMG_9553.JPG
2020-06-18,VNX,VNX2,"(datetime.date(2020, 6, 18), 'VNX2')",False,True,False,Levine,Bioindicator,0.0,100,25,170,2020,green_met,IMG_9554.JPG
2020-06-18,VNX,VNX3,"(datetime.date(2020, 6, 18), 'VNX3')",False,True,False,Levine,Bioindicator,0.0,100,25,170,2020,green_met,IMG_9555.JPG
2020-06-18,SVT,SVT1,"(datetime.date(2020, 6, 18), 'SVT1')",False,True,False,LB,Bioindicator,0.0,100,25,170,2020,green_met,IMG_9556.JPG
2020-06-18,SVT,SVT1,"(datetime.date(2020, 6, 18), 'SVT1')",False,True,False,Levine,Bioindicator,0.0,100,25,170,2020,green_met,IMG_9557.JPG
2020-06-18,SVT,SVT2,"(datetime.date(2020, 6, 18), 'SVT2')",False,True,False,Levine,Bioindicator,0.0,100,25,170,2020,green_met,IMG_9558.JPG
2020-06-18,SVT,SVT3,"(datetime.date(2020, 6, 18), 'SVT3')",False,True,False,Levine,Bioindicator,0.0,100,25,170,2020,green_met,IMG_9559.JPG
2020-06-18,MRD,MRD1,"(datetime.date(2020, 6, 18), 'MRD1')",False,True,False,LB,Bioindicator,0.0,100,25,170,2020,green_met,IMG_9560.JPG
2020-06-18,MRD,MRD1,"(datetime.date(2020, 6, 18), 'MRD1')",False,True,False,Levine,Bioindicator,0.0,100,25,170,2020,green_met,IMG_9561.JPG
2020-06-18,MRD,MRD2,"(datetime.date(2020, 6, 18), 'MRD2')",False,True,False,Levine,Bioindicator,0.0,100,25,170,2020,green_met,IMG_9562.JPG
2020-06-18,MRD,MRD3,"(datetime.date(2020, 6, 18), 'MRD3')",False,True,False,Levine,Bioindicator,0.0,100,25,170,2020,green_met,IMG_9563.JPG
2020-06-25,VNX,VNX1,"(datetime.date(2020, 6, 25), 'VNX1')",False,True,False,LB,Bioindicator,0.0,100,26,177,2020,green_met,IMG_9671.JPG
2020-06-25,VNX,VNX1,"(datetime.date(2020, 6, 25), 'VNX1')",False,True,False,Levine,Bioindicator,0.0,100,26,177,2020,green_met,IMG_9672.JPG
2020-06-25,VNX,VNX2,"(datetime.date(2020, 6, 25), 'VNX2')",False,True,False,Levine,Bioindicator,0.0,100,26,177,2020,green_met,IMG_9673.JPG
2020-06-25,VNX,VNX3,"(datetime.date(2020, 6, 25), 'VNX3')",False,True,False,Levine,Bioindicator,0.0,100,26,177,2020,green_met,IMG_9675.JPG
2020-06-25,SVT,SVT1,"(datetime.date(2020, 6, 25), 'SVT1')",False,True,False,LB,Bioindicator,0.0,100,26,177,2020,green_met,IMG_9677.JPG
2020-06-25,SVT,SVT1,"(datetime.date(2020, 6, 25), 'SVT1')",False,True,False,Levine,Bioindicator,0.0,100,26,177,2020,green_met,IMG_9678.JPG
2020-06-25,SVT,SVT2,"(datetime.date(2020, 6, 25), 'SVT2')",False,True,False,Levine,Bioindicator,0.0,100,26,177,2020,green_met,IMG_9679.JPG
2020-06-25,SVT,SVT3,"(datetime.date(2020, 6, 25), 'SVT3')",False,True,False,Levine,Bioindicator,0.0,100,26,177,2020,green_met,IMG_9680.JPG
2020-06-25,MRD,MRD1,"(datetime.date(2020, 6, 25), 'MRD1')",False,True,False,LB,Bioindicator,0.0,100,26,177,2020,green_met,IMG_9681.JPG
2020-06-25,MRD,MRD1,"(datetime.date(2020, 6, 25), 'MRD1')",False,True,False,Levine,Bioindicator,3.0,100,26,177,2020,green_met,IMG_9682.JPG
2020-06-25,MRD,MRD2,"(datetime.date(2020, 6, 25), 'MRD2')",False,True,False,Levine,Bioindicator,4.0,100,26,177,2020,green_met,IMG_9685.JPG
2020-06-25,MRD,MRD3,"(datetime.date(2020, 6, 25), 'MRD3')",False,True,False,Levine,Bioindicator,2.0,100,26,177,2020,green_met,IMG_9692.JPG
2020-07-01,VNX,VNX1,"(datetime.date(2020, 7, 1), 'VNX1')",False,False,False,LB,Bioindicator,0.0,100,27,183,2020,green_met,IMG_9886.JPG
2020-07-01,VNX,VNX1,"(datetime.date(2020, 7, 1), 'VNX1')",False,False,False,Levine,Bioindicator,0.0,100,27,183,2020,green_met,IMG_9887.JPG
2020-07-01,VNX,VNX2,"(datetime.date(2020, 7, 1), 'VNX2')",False,False,False,Levine,Bioindicator,0.0,100,27,183,2020,green_met,IMG_9889.JPG
2020-07-01,VNX,VNX3,"(datetime.date(2020, 7, 1), 'VNX3')",False,False,False,Levine,Bioindicator,1.0,100,27,183,2020,green_met,IMG_9891.JPG
2020-07-01,SVT,SVT1,"(datetime.date(2020, 7, 1), 'SVT1')",False,False,False,LB,Bioindicator,0.0,100,27,183,2020,green_met,IMG_9879.JPG
2020-07-01,SVT,SVT1,"(datetime.date(2020, 7, 1), 'SVT1')",False,False,False,Levine,Bioindicator,0.0,100,27,183,2020,green_met,IMG_9880.JPG
2020-07-01,SVT,SVT2,"(datetime.date(2020, 7, 1), 'SVT2')",False,False,False,Levine,Bioindicator,0.0,100,27,183,2020,green_met,IMG_9883.JPG
2020-07-01,SVT,SVT3,"(datetime.date(2020, 7, 1), 'SVT3')",False,False,False,Levine,Bioindicator,0.0,100,27,183,2020,green_met,IMG_9884.JPG
2020-07-01,MRD,MRD1,"(datetime.date(2020, 7, 1), 'MRD1')",False,False,False,LB,Bioindicator,0.0,100,27,183,2020,green_met,IMG_9870.JPG
2020-07-01,MRD,MRD1,"(datetime.date(2020, 7, 1), 'MRD1')",False,False,False,Levine,Bioindicator,1.0,100,27,183,2020,green_met,IMG_9871.JPG
2020-07-01,MRD,MRD2,"(datetime.date(2020, 7, 1), 'MRD2')",False,False,False,Levine,Bioindicator,0.0,100,27,183,2020,green_met,IMG_9873.JPG
2020-07-01,MRD,MRD3,"(datetime.date(2020, 7, 1), 'MRD3')",False,False,False,Levine,Bioindicator,1.0,100,27,183,2020,green_met,IMG_9878.JPG
2020-07-09,VNX,VNX1,"(datetime.date(2020, 7, 9), 'VNX1')",False,False,False,LB,Bioindicator,0.0,100,28,191,2020,green_met,IMG_0089.JPG
2020-07-09,VNX,VNX1,"(datetime.date(2020, 7, 9), 'VNX1')",False,False,False,Levine,Bioindicator,0.0,100,28,191,2020,green_met,IMG_0090.JPG
2020-07-09,VNX,VNX2,"(datetime.date(2020, 7, 9), 'VNX2')",False,False,False,Levine,Bioindicator,1.0,100,28,191,2020,green_met,IMG_0091.JPG
2020-07-09,VNX,VNX3,"(datetime.date(2020, 7, 9), 'VNX3')",False,False,False,Levine,Bioindicator,0.0,100,28,191,2020,green_met,IMG_0092.JPG
2020-07-09,SVT,SVT1,"(datetime.date(2020, 7, 9), 'SVT1')",False,False,False,LB,Bioindicator,0.0,100,28,191,2020,green_met,IMG_0094.JPG
2020-07-09,SVT,SVT1,"(datetime.date(2020, 7, 9), 'SVT1')",False,False,False,Levine,Bioindicator,0.0,100,28,191,2020,green_met,IMG_0095.JPG
2020-07-09,SVT,SVT2,"(datetime.date(2020, 7, 9), 'SVT2')",False,False,False,Levine,Bioindicator,1.0,100,28,191,2020,green_met,IMG_0097.JPG
2020-07-09,SVT,SVT3,"(datetime.date(2020, 7, 9), 'SVT3')",False,False,False,Levine,Bioindicator,0.0,100,28,191,2020,green_met,IMG_0098.JPG
2020-07-09,MRD,MRD1,"(datetime.date(2020, 7, 9), 'MRD1')",False,False,False,LB,Bioindicator,0.0,100,28,191,2020,green_met,IMG_0099.JPG
2020-07-09,MRD,MRD1,"(datetime.date(2020, 7, 9), 'MRD1')",False,False,False,Levine,Bioindicator,0.0,100,28,191,2020,green_met,IMG_0100.JPG
2020-07-09,MRD,MRD2,"(datetime.date(2020, 7, 9), 'MRD2')",False,False,False,Levine,Bioindicator,0.0,100,28,191,2020,green_met,IMG_0102.JPG
2020-07-09,MRD,MRD3,"(datetime.date(2020, 7, 9), 'MRD3')",False,False,False,Levine,Bioindicator,0.0,100,28,191,2020,green_met,IMG_0103.JPG
2020-07-16,VNX,VNX1,"(datetime.date(2020, 7, 16), 'VNX1')",False,False,False,LB,Bioindicator,0.0,100,29,198,2020,green_met,VNXLB.JPG
2020-07-16,VNX,VNX1,"(datetime.date(2020, 7, 16), 'VNX1')",False,False,False,Levine,Bioindicator,0.0,100,29,198,2020,green_met,VNX1.JPG
2020-07-16,VNX,VNX2,"(datetime.date(2020, 7, 16), 'VNX2')",False,False,False,Levine,Bioindicator,1.0,100,29,198,2020,green_met,VNX2.JPG
2020-07-16,VNX,VNX3,"(datetime.date(2020, 7, 16), 'VNX3')",False,False,False,Levine,Bioindicator,1.0,100,29,198,2020,green_met,VNX3.JPG
2020-07-16,SVT,SVT1,"(datetime.date(2020, 7, 16), 'SVT1')",False,False,False,LB,Bioindicator,0.0,100,29,198,2020,green_met,SVTLB.JPG
2020-07-16,SVT,SVT1,"(datetime.date(2020, 7, 16), 'SVT1')",False,False,False,Levine,Bioindicator,0.0,100,29,198,2020,green_met,SVT1.JPG
2020-07-16,SVT,SVT2,"(datetime.date(2020, 7, 16), 'SVT2')",False,False,False,Levine,Bioindicator,2.0,100,29,198,2020,green_met,SVT2.JPG
2020-07-16,SVT,SVT3,"(datetime.date(2020, 7, 16), 'SVT3')",False,False,False,Levine,Bioindicator,4.0,100,29,198,2020,green_met,SVT3.JPG
2020-07-16,MRD,MRD1,"(datetime.date(2020, 7, 16), 'MRD1')",False,False,False,LB,Bioindicator,0.0,100,29,198,2020,green_met,MRDLB.JPG
2020-07-16,MRD,MRD1,"(datetime.date(2020, 7, 16), 'MRD1')",False,False,False,Levine,Bioindicator,1.0,100,29,198,2020,green_met,MRD1.JPG
2020-07-16,MRD,MRD2,"(datetime.date(2020, 7, 16), 'MRD2')",False,False,False,Levine,Bioindicator,5.0,100,29,198,2020,green_met,MRD2.JPG
2020-07-16,MRD,MRD3,"(datetime.date(2020, 7, 16), 'MRD3')",False,False,False,Levine,Bioindicator,0.0,100,29,198,2020,green_met,MRD3.JPG
2020-07-22,VNX,VNX1,"(datetime.date(2020, 7, 22), 'VNX1')",True,False,True,LB,Bioindicator,0.0,100,30,204,2020,green_met,7VNXLB.JPG
2020-07-22,VNX,VNX1,"(datetime.date(2020, 7, 22), 'VNX1')",True,False,True,Levine,Bioindicator,0.0,100,30,204,2020,green_met,7VNX1.JPG
2020-07-22,VNX,VNX2,"(datetime.date(2020, 7, 22), 'VNX2')",True,False,True,Levine,Bioindicator,0.0,100,30,204,2020,green_met,7VNX2.JPG
2020-07-22,VNX,VNX3,"(datetime.date(2020, 7, 22), 'VNX3')",True,False,True,Levine,Bioindicator,0.0,100,30,204,2020,green_met,7VNX3.JPG
2020-07-22,SVT,SVT1,"(datetime.date(2020, 7, 22), 'SVT1')",True,False,True,LB,Bioindicator,0.0,100,30,204,2020,green_met,7SVTLB.JPG
2020-07-22,SVT,SVT1,"(datetime.date(2020, 7, 22), 'SVT1')",True,False,True,Levine,Bioindicator,0.0,100,30,204,2020,green_met,7SVT1.JPG
2020-07-22,SVT,SVT2,"(datetime.date(2020, 7, 22), 'SVT2')",True,False,True,Levine,Bioindicator,3.0,100,30,204,2020,green_met,7SVT2.JPG
2020-07-22,SVT,SVT3,"(datetime.date(2020, 7, 22), 'SVT3')",True,False,True,Levine,Bioindicator,0.0,100,30,204,2020,green_met,7SVT3.JPG
2020-07-22,MRD,MRD1,"(datetime.date(2020, 7, 22), 'MRD1')",True,False,True,LB,Bioindicator,0.0,100,30,204,2020,green_met,7MRDLB.JPG
2020-07-22,MRD,MRD1,"(datetime.date(2020, 7, 22), 'MRD1')",True,False,True,Levine,Bioindicator,0.0,100,30,204,2020,green_met,7MRD1.JPG
2020-07-22,MRD,MRD2,"(datetime.date(2020, 7, 22), 'MRD2')",True,False,True,Levine,Bioindicator,2.0,100,30,204,2020,green_met,7MRD2.JPG
2020-07-22,MRD,MRD3,"(datetime.date(2020, 7, 22), 'MRD3')",True,False,True,Levine,Bioindicator,2.0,100,30,204,2020,green_met,7MRD3.JPG
2020-08-06,VNX,VNX1,"(datetime.date(2020, 8, 6), 'VNX1')",True,False,True,LB,Bioindicator,0.0,100,32,219,2020,green_met,IMG_1023.JPG
2020-08-06,VNX,VNX1,"(datetime.date(2020, 8, 6), 'VNX1')",True,False,True,Levine,Bioindicator,0.0,100,32,219,2020,green_met,IMG_1024.JPG
2020-08-06,VNX,VNX2,"(datetime.date(2020, 8, 6), 'VNX2')",True,False,True,Levine,Bioindicator,0.0,100,32,219,2020,green_met,IMG_1025.JPG
2020-08-06,VNX,VNX3,"(datetime.date(2020, 8, 6), 'VNX3')",True,False,True,Levine,Bioindicator,2.0,100,32,219,2020,green_met,IMG_1028.JPG
2020-08-06,SVT,SVT1,"(datetime.date(2020, 8, 6), 'SVT1')",True,False,True,LB,Bioindicator,0.0,100,32,219,2020,green_met,IMG_1012.JPG
2020-08-06,SVT,SVT1,"(datetime.date(2020, 8, 6), 'SVT1')",True,False,True,Levine,Bioindicator,1.0,100,32,219,2020,green_met,IMG_1016.JPG
2020-08-06,SVT,SVT2,"(datetime.date(2020, 8, 6), 'SVT2')",True,False,True,Levine,Bioindicator,1.0,100,32,219,2020,green_met,IMG_1018.JPG
2020-08-06,SVT,SVT3,"(datetime.date(2020, 8, 6), 'SVT3')",True,False,True,Levine,Bioindicator,3.0,100,32,219,2020,green_met,IMG_1022.JPG
2020-08-06,MRD,MRD1,"(datetime.date(2020, 8, 6), 'MRD1')",True,False,True,LB,Bioindicator,0.0,100,32,219,2020,green_met,IMG_1007.JPG
2020-08-06,MRD,MRD1,"(datetime.date(2020, 8, 6), 'MRD1')",True,False,True,Levine,Bioindicator,0.0,100,32,219,2020,green_met,IMG_1008.JPG
2020-08-06,MRD,MRD2,"(datetime.date(2020, 8, 6), 'MRD2')",True,False,True,Levine,Bioindicator,0.0,100,32,219,2020,green_met,IMG_1010.JPG
2020-08-06,MRD,MRD3,"(datetime.date(2020, 8, 6), 'MRD3')",True,False,True,Levine,Bioindicator,0.0,100,32,219,2020,green_met,IMG_1011.JPG
2020-06-11,VNX,VNX1,"(datetime.date(2020, 6, 11), 'VNX1')",False,True,False,LB,Coliform,0.0,100,24,163,2020,purple,IMG_9310.JPG
2020-06-11,VNX,VNX1,"(datetime.date(2020, 6, 11), 'VNX1')",False,True,False,Levine,Coliform,25.0,100,24,163,2020,purple,IMG_9311.JPG
2020-06-11,VNX,VNX2,"(datetime.date(2020, 6, 11), 'VNX2')",False,True,False,Levine,Coliform,8.0,100,24,163,2020,purple,IMG_9312.JPG
2020-06-11,VNX,VNX3,"(datetime.date(2020, 6, 11), 'VNX3')",False,True,False,Levine,Coliform,20.0,100,24,163,2020,purple,IMG_9313.JPG
2020-06-11,SVT,SVT1,"(datetime.date(2020, 6, 11), 'SVT1')",False,True,False,LB,Coliform,0.0,100,24,163,2020,purple,IMG_9314.JPG
